player_id,full_name,position,team,number,college,years_exp,birth_date,age,height,weight,depth_chart_order,injury_status,injury_body_part,stats_id,fantasy_data_id
13429,Seydou Traore,TE,MIA,49.0,Mississippi State,0.0,2002-08-12,23.0,76,235,4.0,,,,26956.0
7503,Connor Davis,TE,,0.0,Stony Brook,2.0,1994-10-20,27.0,80,271,,,,,22473.0
8190,Abram Smith,RB,,41.0,Baylor,1.0,1998-09-14,24.0,71,221,,,,,
13904,Jacob De Jesus,WR,KC,80.0,California,0.0,,,67,170,,,,,28507.0
5162,Reggie Bonnafon,RB,,38.0,Louisville,5.0,1996-01-04,27.0,72,215,,,,830860.0,20103.0
536,Antonio Brown,WR,,0.0,Central Michigan,12.0,1988-07-10,33.0,70,185,,,,406214.0,11056.0
7989,DJ Turner,WR,,19.0,Pittsburgh,5.0,1997-01-18,28.0,69,205,,,,,22644.0
4622,Keelan Cole,WR,,84.0,Kentucky Wesleyan,7.0,1993-04-20,31.0,73,194,,,,791008.0,19514.0
3041,Ross Travis,TE,,0.0,Penn State,6.0,1993-01-09,29.0,79,235,,,,602069.0,17750.0
10234,Derius Davis,WR,LAC,12.0,TCU,3.0,2000-09-11,25.0,68,165,6.0,,,,24121.0
818,Bilal Powell,RB,,29.0,Louisville,11.0,1988-10-27,33.0,70,204,,,,403060.0,12800.0
7414,Johnathon Johnson,WR,,0.0,Missouri,2.0,1996-09-30,25.0,70,180,,,,,21726.0
7531,Feleipe Franks,TE,CAR,81.0,Arkansas,5.0,1997-12-22,28.0,78,228,5.0,,,,22498.0
11204,Duece Watts,WR,,85.0,Tulane,1.0,1999-12-23,24.0,73,196,,,,,
13426,Sawyer Robertson,QB,,,,0.0,,,76,220,,,,,26749.0
11975,Jordan Terrell,RB,,,Barton,1.0,2000-07-21,24.0,70,210,,,,,
147,DeSean Jackson,WR,,15.0,California,14.0,1986-12-01,36.0,70,175,,,,300173.0,3943.0
7237,Scotty Washington,WR,,85.0,Wake Forest,6.0,1997-07-26,28.0,77,242,,,,,22238.0
4605,Evan Baylis,TE,,0.0,Oregon,5.0,1993-11-18,28.0,77,250,,,,689688.0,19494.0
7370,JoJo Ward,WR,,0.0,Hawaii,2.0,1997-12-09,24.0,69,175,,,,,22358.0
8247,Gerrit Prince,TE,,85.0,UAB,2.0,1997-08-25,26.0,76,241,,,,,
7541,Cornell Powell,WR,,82.0,Clemson,4.0,1997-10-30,28.0,72,205,,,,,22568.0
4408,Terrell Newby,RB,,44.0,Nebraska,5.0,1995-07-25,26.0,70,200,,,,728308.0,19268.0
5233,Marcus Baugh,TE,,0.0,Ohio State,4.0,1994-12-09,27.0,76,245,,,,728328.0,20174.0
8148,Jameson Williams,WR,DET,1.0,Alabama,4.0,2001-03-26,25.0,73,184,2.0,,,,23234.0
10444,Cedric Tillman,WR,CLE,19.0,Tennessee,3.0,2000-04-19,26.0,75,215,4.0,,,,24348.0
7090,Darnell Mooney,WR,NYG,17.0,Tulane,6.0,1997-10-29,28.0,71,177,3.0,,,,21961.0
2200,Timothy Flanders,RB,,,Sam Houston State,11.0,1991-09-29,33.0,69,210,,,,,16571.0
13085,Kole Taylor,TE,,,West Virginia,0.0,,,79,250,,,,,
6539,Devontae Jackson,RB,,0.0,West Georgia,3.0,1996-04-27,25.0,67,170,,,,1166782.0,21367.0
6203,Valentine Holmes,RB,,39.0,No College,3.0,1995-06-24,26.0,73,200,,,,1164505.0,21101.0
6238,Tyree Mayfield,TE,,48.0,Wyoming,3.0,1995-10-23,26.0,75,241,,,,823880.0,21168.0
7612,Dee Eskridge,WR,,82.0,Western Michigan,5.0,1997-03-23,28.0,69,190,,,,,22569.0
4217,George Kittle,TE,SF,85.0,Iowa,9.0,1993-10-09,32.0,76,250,1.0,Questionable,Achilles,733672.0,19063.0
12100,Chris Autman-Bell,WR,,,Minnesota ,1.0,1999-03-31,25.0,73,205,,,,,
3319,Trevor Davis,WR,,0.0,California,6.0,1993-07-04,28.0,73,188,,,,615494.0,18080.0
12480,Moliki Matavao,TE,NO,80.0,UCLA,1.0,2003-03-17,23.0,78,263,4.0,,,,25988.0
4283,Khalfani Muhammad,RB,,0.0,California,5.0,1994-09-26,27.0,67,174,,,,746973.0,19129.0
8215,Austin Allen,TE,,49.0,Nebraska,1.0,1998-11-10,24.0,80,253,,,,,
4955,Ronald Jones,RB,,,USC,7.0,1997-08-03,27.0,71,208,,,,,19819.0
7529,Gary Brightwell,RB,CIN,32.0,Arizona,5.0,1998-02-28,28.0,73,218,5.0,,,,22672.0
11628,Marvin Harrison,WR,ARI,18.0,Ohio State,2.0,2002-08-11,23.0,75,220,1.0,,,,24974.0
8061,Jake Hausmann,TE,,46.0,Ohio State,1.0,1997-08-12,25.0,76,245,,,,,
10210,Cameron Latu,TE,PHI,36.0,Alabama,3.0,2000-02-24,26.0,77,244,5.0,,,,24421.0
2306,Jameis Winston,QB,NYG,19.0,Florida State,11.0,1994-01-06,32.0,76,231,2.0,,,691536.0,16762.0
4924,Zach Terrell,QB,BAL,0.0,Western Michigan,1.0,1993-05-01,24.0,"6'1""",206,,,,652366.0,19211.0
13032,Marshall Lang,TE,MIN,81.0,Northwestern,1.0,2001-10-15,24.0,76,246,,,,,26600.0
1479,Keenan Allen,WR,,13.0,California,13.0,1992-04-27,33.0,74,211,,,,557210.0,15076.0
5699,Matt Fleming,WR,,0.0,Benedictine,4.0,1996-12-04,25.0,72,180,,,,1116607.0,20618.0
3258,Nick Vannett,TE,,38.0,Ohio State,10.0,1993-03-06,33.0,77,257,,,,606488.0,18019.0
6164,Kahale Warring,TE,,86.0,San Diego State,3.0,1997-03-23,25.0,77,250,,,,887526.0,20974.0
184,Adrian Peterson,RB,,21.0,Oklahoma,15.0,1985-03-21,37.0,73,217,,,,267443.0,4807.0
2587,Dres Anderson,WR,,18.0,Utah,7.0,1992-07-20,29.0,74,190,,,,543747.0,17052.0
5547,Ryan Smith,TE,,0.0,"Miami, O.",4.0,1996-01-13,25.0,76,265,,,,831727.0,20577.0
5549,Darrel Williams,RB,,34.0,LSU,5.0,1995-04-15,28.0,71,224,,,,822038.0,20500.0
7211,Zimari Manning,WR,,0.0,Tarleton State,2.0,1995-02-27,26.0,74,200,,,,,22214.0
3410,Jake Coker,QB,,6.0,Alabama,9.0,1992-09-22,32.0,77,232,,,,605411.0,18171.0
11556,Devin Leary,QB,,13.0,Kentucky,1.0,1999-09-10,25.0,73,215,,,,,
12188,Justin Strong,RB,,,Southern Illinois,1.0,,,72,205,,,,,
4381,Taysom Hill,TE,,7.0,BYU,9.0,1990-08-23,35.0,74,221,,,,503184.0,19238.0
12477,Kurtis Rourke,QB,SF,14.0,Indiana,1.0,2000-10-25,25.0,76,220,4.0,,,,26087.0
7899,Isaiah McKoy,WR,,0.0,Kent State,1.0,,,75,182,,,,,
7204,Reggie Gilliam,RB,NE,44.0,Toledo,6.0,1997-08-20,28.0,73,255,6.0,,,,22206.0
5117,Jordan Thomas,TE,,46.0,Mississippi State,6.0,1996-08-02,28.0,77,280,,,,922092.0,20020.0
7454,Travis Jonsen,WR,,85.0,Montana State,2.0,1996-10-16,25.0,76,211,,,,,22432.0
8741,Jamal Pettigrew,TE,,0.0,McNeese State,1.0,1998-04-22,24.0,79,247,,,,,
4962,Sony Michel,RB,,0.0,Georgia,5.0,1995-02-17,28.0,71,215,,,,823041.0,19828.0
13394,Josh Cameron,WR,JAX,19.0,Baylor,0.0,2003-03-18,23.0,73,224,5.0,,,,26805.0
11595,Jared Wiley,TE,KC,12.0,TCU,2.0,2000-11-02,25.0,78,249,4.0,,,,25112.0
12531,Trevor Etienne,RB,CAR,23.0,Georgia,1.0,2004-07-09,22.0,68,198,4.0,,,,25948.0
4790,Robert Wheelwright,WR,,82.0,Wisconsin,5.0,,,75,211,,,,742491.0,19545.0
4183,Nathan Peterman,QB,,4.0,Pittsburgh,9.0,1994-05-04,32.0,74,220,,,,650974.0,19029.0
5264,Blake Mack,TE,,88.0,Arkansas State,4.0,1996-04-24,25.0,75,229,,,,837316.0,20306.0
7320,Dalton Schoen,WR,,0.0,Kansas State,2.0,1996-10-13,25.0,73,206,,,,,22312.0
7335,Bryce Perkins,QB,,10.0,Virginia,5.0,1996-12-20,28.0,75,215,,,,,21819.0
8420,Jack Sorenson,WR,,0.0,Miami (OH),1.0,1997-07-26,25.0,72,192,,,,,
6963,Patrick Taylor,RB,SF,32.0,Memphis,6.0,1998-04-29,28.0,74,217,7.0,,,,21823.0
4676,Darreus Rogers,WR,,1.0,Southern California,5.0,1993-09-03,28.0,73,215,,,,691064.0,19577.0
8057,Kenji Bahar,QB,,0.0,Monmouth,1.0,,,75,200,,,,,
5101,Deon Cain,WR,,32.0,Clemson,7.0,1996-08-09,29.0,74,202,,,,867754.0,19980.0
12431,Rory Starkey,WR,,,Samford,1.0,,,74,210,,,,,
13705,Ty Pezza,TE,BAL,84.0,Brown,0.0,2002-09-18,23.0,75,234,,,,,28294.0
12973,DJ Thomas-Jones,TE,,,South Alabama,1.0,2002-07-06,23.0,74,256,,,,,
1619,Demetrius Harris,TE,,84.0,Milwaukee,9.0,1991-07-29,30.0,79,230,,,,602269.0,15305.0
4839,Mitch Leidner,QB,,3.0,Minnesota,5.0,1994-01-17,27.0,76,230,,,,,19742.0
11808,Jha'Quan Jackson,WR,HOU,88.0,Tulane,2.0,2000-05-15,26.0,69,188,8.0,,,,25132.0
4831,Justice Liggins,WR,,82.0,Stephen F. Austin,5.0,1994-12-14,27.0,73,210,,,,752831.0,19735.0
12539,Arian Smith,WR,NYJ,82.0,Georgia,1.0,2001-10-11,24.0,72,179,6.0,,,,26057.0
7357,Dan Chisena,WR,CAR,88.0,Penn State,6.0,1997-02-25,29.0,75,202,8.0,,,,22345.0
8568,John Lovett,RB,,33.0,Penn State,2.0,1999-08-28,23.0,72,209,,,,,
12281,Dimitri Stanley,WR,,,Iowa State,1.0,1999-11-23,25.0,72,200,,,,,
6843,Albert Okwuegbunam,TE,LV,85.0,Missouri,6.0,1998-04-25,28.0,77,258,4.0,,,,21794.0
11136,Oliver Martin,WR,,88.0,Nebraska,1.0,1998-11-03,24.0,73,200,,,,,
6898,Anthony Gordon,QB,,10.0,Washington State,2.0,1996-08-28,25.0,75,201,,,,,21816.0
12777,Joaquin Davis,WR,PIT,89.0,North Carolina Central,1.0,2002-08-18,23.0,76,195,,,,,26370.0
8864,Ben Beise,TE,,0.0,Wisconsin-River Falls,1.0,,,77,255,,,,,
14039,Mante Morrow,WR,LAC,39.0,Upper Iowa,0.0,,,76,197,,,,,28588.0
3660,Valdez Showers,WR,,5.0,Florida,6.0,1993-06-28,28.0,72,193,,,,607064.0,18454.0
5009,Chris Herndon,TE,,89.0,Miami (FL),4.0,1996-02-23,26.0,76,253,,,,832080.0,19947.0
3606,Amir Carlisle,WR,,0.0,Notre Dame,9.0,1992-09-24,32.0,70,195,,,,,18393.0
6147,Clayton Thorson,QB,NYG,0.0,Northwestern,3.0,1995-12-25,26.0,76,222,,,,830853.0,20966.0
7789,Jalen Camp,WR,,84.0,Georgia Tech,3.0,1998-07-10,26.0,74,220,,,,,
8749,Tyreik McAllister,RB,,13.0,Charleston (WV),3.0,1998-04-07,27.0,70,185,,,,,
14008,Rodney Hammond,RB,DEN,,Sacramento State,0.0,2002-09-02,23.0,69,195,,,,,
13275,Ty Simpson,QB,LAR,15.0,Alabama,0.0,2002-12-21,23.0,73,211,2.0,,,,26739.0
7087,Jonathan Ward,RB,,30.0,Central Michigan,6.0,1997-09-30,28.0,72,202,,,,,21782.0
12969,Lan Larison,RB,NE,34.0,UC Davis,1.0,2001-10-11,24.0,71,209,4.0,,,,25989.0
8423,Brittain Brown,RB,CHI,38.0,UCLA,4.0,1997-10-10,28.0,73,205,4.0,,,,23632.0
10865,Travis Dye,RB,,35.0,USC,1.0,1999-08-24,24.0,70,201,,,,,
12815,Stevo Klotz,TE,,,Iowa State,1.0,,,76,260,,,,,
4309,Scott Orndoff,TE,,86.0,Pittsburgh,5.0,1993-12-16,28.0,76,255,,,,733680.0,19158.0
8183,Brock Purdy,QB,SF,13.0,Iowa State,4.0,1999-12-27,26.0,73,220,1.0,,,,23241.0
13920,Jonathan Brady,WR,LV,83.0,Indiana,0.0,2003-10-08,22.0,70,183,,,,,28521.0
12080,Aidan Robbins,RB,,49.0,BYU,1.0,2000-12-22,24.0,74,237,,,,,
14037,Rashad Rochelle,WR,SEA,35.0,Indiana State,0.0,2003-05-19,23.0,71,185,,,,,28587.0
12007,Nathaniel Peat,RB,,,Missouri,1.0,2000-08-23,24.0,68,197,,,,,
7084,Jake Luton,QB,,13.0,Oregon State,5.0,1996-04-11,28.0,78,224,,,,,21814.0
11133,Jaray Jenkins,WR,,82.0,LSU,1.0,2000-01-04,24.0,74,206,,,,,
13320,Zachariah Branch,WR,ATL,17.0,Georgia,0.0,2004-03-29,22.0,70,180,3.0,,,,26909.0
1234,Russell Wilson,QB,,3.0,Wisconsin,14.0,1988-11-29,37.0,71,206,,,,401534.0,14536.0
2900,Terrence Franks,RB,,0.0,Texas State,10.0,1992-05-12,32.0,70,214,,,,562993.0,17368.0
12541,Dont'e Thornton,WR,LV,10.0,Tennessee,1.0,2002-11-30,23.0,77,205,4.0,,,,26102.0
2913,Gavin Lutman,WR,,8.0,Pittsburg State,10.0,1991-03-27,33.0,76,211,,,,791891.0,17381.0
12306,La'Damian Webb,RB,,,South Alabama,1.0,,,67,210,,,,,
11491,Austin Aune,QB,,14.0,North Texas,1.0,1993-09-06,29.0,74,221,,,,,
12732,Dominic Lovett,WR,DET,19.0,Georgia,1.0,2002-11-08,23.0,70,185,9.0,,,,25306.0
12296,Kaylon Horton,WR,,,North Texas,1.0,,,69,173,,,,,
13781,Ken Seals,QB,,,TCU,0.0,,,75,225,,,,,
7891,Brock Wright,TE,DET,89.0,Notre Dame,5.0,1998-11-27,27.0,77,254,2.0,Questionable,Neck,,23010.0
13269,Fernando Mendoza,QB,LV,15.0,Indiana,0.0,2003-10-01,22.0,77,225,1.0,,,,26740.0
1338,Matt Barkley,QB,,19.0,USC,11.0,1990-09-08,33.0,74,227,,,,494493.0,14855.0
13420,Bryce Lance,WR,NO,18.0,North Dakota State,0.0,2002-08-20,23.0,75,204,5.0,,,,26852.0
8634,Chris Pierce,TE,,48.0,Vanderbilt,2.0,1998-11-02,25.0,76,235,,,,,
4187,Brian Hill,RB,,36.0,Wyoming,6.0,1995-11-09,27.0,73,216,,,,823872.0,19033.0
11593,Brevyn Spann-Ford,TE,DAL,89.0,Minnesota,2.0,1999-12-27,26.0,78,265,4.0,,,,25134.0
2279,Paul Richardson,WR,,10.0,Colorado,8.0,1992-04-13,29.0,72,180,,,,560223.0,16694.0
12512,Quinshon Judkins,RB,CLE,10.0,Ohio State,1.0,2003-10-29,22.0,72,221,1.0,Questionable,Ankle,,25946.0
1476,Latavius Murray,RB,,28.0,UCF,11.0,1990-01-18,34.0,75,230,,,,467405.0,15071.0
5080,Damion Ratley,WR,,0.0,Texas A&M,4.0,1995-04-16,26.0,74,200,,,,865803.0,19969.0
12634,Jordan Watkins,WR,SF,17.0,Ole Miss,1.0,2002-02-15,24.0,71,196,7.0,,,,26103.0
8884,JJ Howland,TE,,0.0,Yale,2.0,1997-10-15,25.0,78,255,,,,,
12107,Dylan Leonard,TE,,,Georgia Tech,1.0,2000-12-15,24.0,77,240,,,,,
13124,Jeremiah Webb,WR,NE,29.0,South Alabama,1.0,2001-05-17,25.0,71,198,,,,,26443.0
5195,Akrum Wadley,RB,,38.0,Iowa,4.0,1995-03-13,26.0,71,195,,,,740737.0,20192.0
1110,T.Y. Hilton,WR,,16.0,Florida International,11.0,1989-11-14,33.0,69,183,,,,468655.0,14005.0
5710,Nick Holley,WR,,25.0,Kent State,4.0,1994-12-05,27.0,70,200,,,,749832.0,20649.0
7565,Terrace Marshall,WR,MIA,86.0,LSU,5.0,2000-06-09,26.0,74,200,8.0,,,,22685.0
11374,James Blackman,QB,,16.0,Arkansas State,1.0,1998-11-14,24.0,78,185,,,,,
11257,Shedrick Jackson,WR,LV,4.0,Auburn,3.0,1999-10-20,26.0,73,198,8.0,,,,24749.0
7103,Tavien Feaster,RB,ARI,30.0,South Carolina,2.0,1997-12-31,24.0,72,221,,,,,21850.0
8589,Marcus Santos-Silva,TE,,0.0,Texas Tech,1.0,1997-06-07,25.0,78,261,,,,,
1352,Robert Woods,WR,,16.0,USC,12.0,1992-04-10,33.0,72,190,,NA,Undisclosed,555693.0,14871.0
4930,Franko House,TE,CHI,0.0,Ball State,1.0,1994-09-19,23.0,"6'6""",247,,,,,19432.0
8419,Stanley Berryhill,WR,,83.0,Arizona,1.0,1998-06-09,24.0,71,190,,,,,
7005,Scottie Phillips,RB,,27.0,Ole Miss,2.0,1997-10-06,24.0,68,209,,,,,21856.0
13405,Kaytron Allen,RB,WAS,31.0,Penn State,0.0,2003-01-08,23.0,71,217,3.0,,,,25939.0
6144,Trayveon Williams,RB,,38.0,Texas A&M,7.0,1997-10-18,28.0,68,206,,,,910605.0,20990.0
3542,DeAndre Reaves,WR,,0.0,Marshall,9.0,1992-04-30,32.0,70,179,,,,696409.0,18310.0
3495,Mike Bercovici,QB,,6.0,Arizona State,6.0,1993-02-09,28.0,74,210,,,,592381.0,18261.0
8181,Connor Heyward,TE,LV,34.0,Michigan State,4.0,1999-01-22,27.0,72,230,3.0,,,,23487.0
11385,Brian Walker,TE,,84.0,Shepherd (WV),1.0,1999-01-07,24.0,76,233,,,,,
6334,Damarea Crockett,RB,,33.0,Missouri,4.0,1997-12-22,25.0,71,225,,,,920072.0,21240.0
13166,Kisean Johnson,WR,,6.0,Western Kentucky,1.0,,,72,216,,,,,26547.0
10230,Jalen Wayne,WR,,86.0,South Alabama,1.0,1999-05-13,25.0,74,210,,,,,
6951,Eno Benjamin,RB,,26.0,Arizona State,4.0,1999-04-13,25.0,69,207,,,,,21773.0
13810,Rohan Jones,TE,LAR,46.0,Arkansas,0.0,,,75,236,,,,,26971.0
4335,P.J. Walker,QB,,15.0,Temple,7.0,1995-02-26,29.0,71,215,,,,749164.0,19191.0
4392,Malcolm Lewis,WR,,18.0,Miami,5.0,1993-10-27,28.0,70,194,,,,691585.0,19251.0
6919,Thaddeus Moss,TE,,81.0,LSU,2.0,1998-05-14,24.0,75,240,,,,,21955.0
8151,Kenneth Walker,RB,KC,9.0,Michigan State,4.0,2000-10-20,25.0,69,211,1.0,,,,23214.0
13773,Isaiah Jacobs,RB,,,UAB,0.0,,,70,220,,,,,
10236,Dalton Kincaid,TE,BUF,86.0,Utah,3.0,1999-10-18,26.0,75,246,1.0,,,,24102.0
2078,Odell Beckham,WR,NYG,3.0,LSU,12.0,1992-11-05,33.0,71,198,6.0,,,589984.0,16389.0
12003,Gunnar Watson,QB,,,Troy,1.0,2000-01-11,25.0,75,210,,,,,
12383,John Jiles,WR,,83.0,West Florida,2.0,2000-07-08,25.0,75,220,,Questionable,Undisclosed,,25333.0
12352,Jeremy Moussa,QB,,,Florida A&M,1.0,,,75,225,,,,,
4752,Fred Brown,WR,,0.0,Mississippi State,5.0,1993-12-01,28.0,73,196,,,,686800.0,19671.0
12062,Cam Grandy,TE,CIN,85.0,Illinois State,2.0,1999-11-19,26.0,77,253,6.0,Questionable,Chest,,25513.0
11247,Mac Hippenhammer,WR,,14.0,Miami (OH),1.0,1998-11-05,24.0,71,177,,,,,
12462,Damien Martinez,RB,GB,26.0,Miami (FL),1.0,2004-01-31,22.0,72,217,5.0,,,,26029.0
12893,Nate McCollum,WR,,,North Carolina,1.0,,,69,187,,,,,
5295,De'Mornay Pierson-El,WR,,0.0,Nebraska,4.0,1995-12-26,26.0,69,195,,,,821270.0,20388.0
4485,William Stanback,RB,,40.0,Virginia Union,5.0,1994-07-06,27.0,73,205,,,,746220.0,19353.0
3732,Richard Mullaney,WR,,83.0,Alabama,6.0,1993-02-23,28.0,75,208,,,,607876.0,18543.0
6089,Daniel Helm,TE,,43.0,Duke,4.0,1995-04-20,28.0,76,255,,,,820720.0,20797.0
7547,Amon-Ra St. Brown,WR,DET,14.0,USC,5.0,1999-10-24,26.0,72,202,1.0,,,,22587.0
11900,Jacob Kibodi,RB,,36.0,Louisiana,1.0,1998-10-04,26.0,73,225,,,,,
8413,Chris Oladokun,QB,KC,19.0,South Dakota State,4.0,1997-09-03,28.0,73,213,3.0,,,,23629.0
11474,Dylan Drummond,WR,ATL,81.0,Eastern Michigan,3.0,2000-01-17,26.0,72,190,4.0,,,,24875.0
13063,Darius Lassiter,WR,,,BYU,1.0,2000-08-10,25.0,74,205,,,,,
3504,Steven Scheu,TE,,81.0,Vanderbilt,6.0,1992-07-07,29.0,77,245,,,,607423.0,18270.0
8928,Daylen Baldwin,WR,,86.0,Michigan,2.0,1999-11-24,24.0,74,219,,,,,
12834,Jimmy Bell,TE,,,Mississippi State,0.0,2000-07-08,25.0,82,280,,,,,
8105,Brayden Lenius,TE,,81.0,New Mexico,1.0,1996-12-19,25.0,77,220,,,,,
5751,Austin Roberts,TE,,42.0,UCLA,4.0,1995-12-03,26.0,74,230,,,,840790.0,20660.0
4409,Josiah Price,TE,,0.0,Michigan State,5.0,1993-07-19,28.0,76,248,,,,696179.0,19269.0
6364,Papi White,WR,,80.0,Ohio,3.0,1996-07-19,25.0,69,168,,,,837579.0,21255.0
13413,Cyrus Allen,WR,KC,13.0,Cincinnati,0.0,2003-02-11,23.0,71,180,5.0,,,,26979.0
6059,Travis Fulgham,WR,,86.0,Old Dominion,4.0,1995-09-13,27.0,74,211,,,,839325.0,20762.0
12829,Coleman Owen,WR,IND,9.0,Ohio,1.0,2001-03-23,25.0,70,181,,,,,25893.0
13677,Noah Short,WR,,8.0,Army,0.0,,,72,195,,,,,28383.0
8828,Michael Young,WR,,0.0,Cincinnati,2.0,1999-02-11,23.0,70,190,,,,,
12773,DJ Uiagalelei,QB,LAC,7.0,Florida State,1.0,2001-04-17,25.0,76,252,3.0,,,,23131.0
7176,Caleb Repp,TE,,0.0,Utah State,2.0,1997-03-06,24.0,77,225,,,,,22178.0
2206,Logan Kilgore,QB,,0.0,Middle Tennessee,12.0,,,75,206,,,,,16579.0
12718,Konata Mumpfield,WR,LAR,4.0,Pittsburgh,1.0,2002-10-24,23.0,73,188,3.0,,,,25001.0
9481,Luke Musgrave,TE,GB,88.0,Oregon State,3.0,2000-09-02,25.0,78,253,2.0,Questionable,Undisclosed,,24150.0
11213,Camren McDonald,TE,,45.0,Florida State,1.0,1999-05-30,24.0,76,237,,,,,
13419,Jaydn Ott,RB,KC,42.0,Oklahoma,0.0,2002-12-16,23.0,71,208,5.0,,,,25891.0
5224,Taj Williams,WR,,16.0,Texas Christian,4.0,,,76,193,,,,913275.0,20183.0
4600,Noel Thomas,WR,,12.0,Connecticut,5.0,1994-09-18,27.0,73,200,,,,728452.0,19489.0
5131,Justin Jackson,RB,,42.0,Northwestern,5.0,1996-04-22,26.0,72,199,,,,830844.0,20064.0
12939,Anthony Tyus,RB,CAR,34.0,Ohio,1.0,2003-03-20,23.0,73,226,,,,,26528.0
11548,Aaron Dykes,RB,,46.0,Richmond,1.0,,,71,202,,,,,
7109,Malcolm Perry,WR,,19.0,Navy,2.0,1997-04-19,25.0,69,190,,,,,21962.0
12226,Lorenzo Lingard,RB,,,Akron,1.0,1999-05-29,25.0,72,205,,,,,
8129,Dameon Pierce,RB,PHI,39.0,Florida,4.0,2000-02-19,26.0,70,218,5.0,,,,23223.0
8685,John Mitchell,TE,,0.0,Florida Atlantic,1.0,1998-04-03,24.0,76,235,,,,,
13281,Jordyn Tyson,WR,NO,0.0,Arizona State,0.0,2004-08-12,21.0,74,203,2.0,Questionable,Undisclosed,,26751.0
8437,Thomas Hennigan,WR,,89.0,Appalachian State,1.0,1998-08-18,24.0,73,210,,,,,
6595,Devlin Hodges,QB,,0.0,Samford,3.0,1996-04-12,25.0,73,210,,,,837040.0,21562.0
8173,ZaQuandre White,RB,,0.0,South Carolina,1.0,1998-12-21,24.0,73,215,,,,,
8243,DeAndre Torrey,RB,,0.0,North Texas,1.0,1998-12-23,24.0,67,199,,,,,
11581,MarShawn Lloyd,RB,GB,32.0,USC,2.0,2001-01-05,25.0,69,220,2.0,,,,23211.0
13303,Cade Klubnik,QB,NYJ,10.0,Clemson,0.0,2003-10-10,22.0,74,207,2.0,Questionable,Back,,28048.0
8201,Jack Coan,QB,,0.0,Notre Dame,1.0,1998-12-09,24.0,75,223,,,,,
13962,Cameron Dorner,WR,NE,88.0,North Texas,0.0,,,73,188,,,,,28137.0
5032,Jordan Akins,TE,,87.0,UCF,8.0,1992-04-19,33.0,75,250,,,,838396.0,19903.0
4080,Zay Jones,WR,,17.0,East Carolina,9.0,1995-03-30,30.0,74,200,,Questionable,Achilles,746491.0,18926.0
4147,Samaje Perine,RB,CIN,34.0,Oklahoma,9.0,1995-09-16,30.0,71,240,2.0,,,820734.0,18993.0
14058,Malick Meiga,WR,CAR,35.0,Coastal Carolina,0.0,2001-03-25,25.0,76,201,,,,,28322.0
4997,Mark Walton,RB,,22.0,Miami,4.0,1997-03-29,24.0,70,200,,,,871716.0,19915.0
3418,Mekale McKay,WR,,19.0,Cincinnati,6.0,1993-08-04,28.0,77,210,,,,693829.0,18181.0
4728,Bart Houston,QB,,8.0,Wisconsin,5.0,1992-12-16,29.0,76,235,,,,652527.0,19639.0
11312,T.J. Luther,WR,,81.0,Gardner-Webb,2.0,2000-05-13,25.0,73,180,,,,,
12538,Brady Cook,QB,NYJ,4.0,Missouri,1.0,2001-10-12,24.0,74,215,4.0,,,,26084.0
4050,Cyril Grayson,WR,,16.0,LSU,5.0,1993-12-05,28.0,69,183,,,,978117.0,18896.0
13010,Jordan Waters,RB,LAR,32.0,North Carolina State,1.0,2000-12-18,25.0,72,225,,,,,26533.0
7720,Kene Nwangwu,RB,NYJ,3.0,Iowa State,5.0,1998-02-09,28.0,73,210,6.0,,,,22676.0
11867,Jaelen Gill,WR,,38.0,Fresno State,1.0,1999-11-17,25.0,72,185,,,,,
8416,Jalen Virgil,WR,BUF,87.0,Appalachian State,4.0,1998-07-13,28.0,73,210,8.0,,,,23642.0
8621,Garrett Walston,TE,,0.0,North Carolina,1.0,1998-01-20,24.0,76,245,,,,,
5126,Austin Proehl,WR,,87.0,North Carolina,4.0,1996-06-17,26.0,70,175,,,,823135.0,20052.0
13193,Ketron Jackson,WR,,,Baylor,1.0,,,73,197,,,,,
13726,Camden Brown,WR,DAL,6.0,Georgia Southern,0.0,,,74,204,,,,,26800.0
6973,J.J. Taylor,RB,,26.0,Arizona,5.0,1998-01-04,27.0,66,185,,,,,21837.0
5548,Elijah Marks,WR,,0.0,Northern Arizona,4.0,1995-12-29,26.0,73,175,,,,838626.0,20496.0
6585,Tony Brooks-James,RB,,40.0,Oregon,3.0,1994-12-06,27.0,69,179,,,,835777.0,21549.0
12536,Jaylin Noel,WR,HOU,13.0,Iowa State,1.0,2002-09-04,23.0,71,201,4.0,,,,25914.0
12314,Beau Corrales,WR,,,Texas State,1.0,,,76,215,,,,,
10223,Eric Gray,RB,NYG,20.0,Oklahoma,3.0,1999-11-04,26.0,70,211,5.0,,,,23195.0
7597,Kenny Yeboah,TE,ARI,48.0,Ole Miss,5.0,1998-10-30,27.0,75,250,4.0,,,,22514.0
12492,Pat Bryant,WR,DEN,13.0,Illinois,1.0,2002-12-10,23.0,74,204,4.0,,,,25975.0
7287,Josh Hammond,WR,,80.0,Florida,3.0,1998-07-24,25.0,72,194,,,,,22283.0
6826,Cole Kmet,TE,CHI,85.0,Notre Dame,6.0,1999-03-10,27.0,78,257,2.0,,,,21772.0
6161,L.J. Scott,RB,,0.0,Michigan State,3.0,1996-09-15,25.0,72,228,,,,,20937.0
